QUOTA,CATEGORY,STATE,INSTITUTE,COURSE,FEE,STIPEND YEAR 1,BOND YEARS,BOND PENALTY,BEDS,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
NBE Diploma,GEN,Odisha,"Capital Hospital, Bhubaneswar",DO,"₹1,25,000","₹70,868",2,"₹ 34,78,000",647,29146,48989,48989,-,-,-,-,-,-,-
AIQ,SC,Maharashtra,"SRTT, Ambajogai",ANAESTHESIOLOGY,"₹ 1,43,300","₹92,522",1,"₹50,00,000",518,30223,38186,43359,49007,-,-,-,-,-,-
AIQ,SC,West Bengal,"RG Kar Med Coll, Kolkata",RADIATION ONCOLOGY,"₹ 12,000","₹49,884",3,"₹ 30,00,000",1663,23668,49009,49009,-,-,-,-,-,-,-
NBE Diploma,EWS,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DA,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,45396,49028,49028,-,-,-,-,-,-,-
AIQ,ST,Karnataka,"VIMS, Bellary",PAEDIATRICS,"₹ 1,24,150","₹56,250",3,"₹ 50,00,000",1295,32954,38275,44987,49029,-,-,-,-,-,-
NBE Diploma,GEN,Andhra Pradesh,"Area Hospital, Nuzvidu, AP",DA,"₹1,25,000","₹60,823",0,₹0,Info Not Available,-,49090,49090,-,-,-,-,-,-,-
DNB Post MBBS,ST,Delhi,"Deen Dayal Upadhyay, Delhi",DNBOBG,"₹1,25,000","₹1,26,927",0,₹ 0,640,47241,49103,49103,-,-,-,-,-,-,-
NBE Diploma,OBC,Rajasthan,"ESIC Model Hospital, Jaipur",DA,"₹1,25,000","₹70,000",1,"₹ 7,50,000",260,-,-,49131,-,-,-,-,-,-,-
NBE Diploma,SC,Karnataka,"SriJayachamarjndraGenHos,Hassan",DCH,"₹1,25,000","₹ 45,000",1,"₹20,00,000",-,41883,40763,49195,-,-,-,-,-,-,-
NBE Diploma,GEN,West Bengal,"Rampurhat Govt MedColl,Birbhum",DA,"₹1,25,000","₹49,884",0,₹0,626,49253,44888,44888,-,-,-,-,-,-,-
DU,ST,Delhi,"Lady Hardinge, Delhi",ANAESTHESIOLOGY,"₹ 57,600","₹ 1,26,927",0,₹ 0,877,49292,49292,49292,-,-,-,-,-,-,-
DNB Post MBBS,SC,Telangana,"District HQ Hosp, Sangareddy",DNBANAESTHESIOLOGY,"₹1,25,000","₹58,289",0,₹ 0,400,37694,36692,49299,-,-,-,-,-,-,-
NBE Diploma,SC,Uttar Pradesh,"AutonomousStateMC,Rampur",DCH,"₹1,25,000","₹ 80,000",0,₹ 0,Info Not Available,49337,49337,49337,-,-,-,-,-,-,-
AIQ,ST,Tamil Nadu,Chengalpattu Med Coll,PAEDIATRICS,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",700,38275,40824,49364,-,-,-,-,-,-,-
DNB Post MBBS,SC,Chhattisgarh,"JLN Main Hosp & RC, Bhilai",DNBANAESTHESIOLOGY,"₹1,25,000","₹67,500",0,₹0,860,41932,43006,49374,-,-,-,-,-,-,-
NBE Diploma,OBC,Haryana,"BPS Med Coll, Sonepat",DLO,"₹1,25,000","₹1,00,980",0,₹0,550,39713,38718,49395,-,-,-,-,-,-,-
NBE Diploma,OBC,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DO,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,49408,49408,49408,-,-,-,-,-,-,-
NBE Diploma,GEN,Maharashtra,"Ozone MS Hosp, Akola, MH",DA,"₹1,25,000","₹ 35,000",0,₹0,-,42013,44388,49414,-,-,-,-,-,-,-
NBE Diploma,SC,Rajasthan,"District Hospital, Baran",DCH,"₹1,25,000","₹ 60,375",0,₹ 0,-,49470,49470,49470,-,-,-,-,-,-,-
AIQ,ST,Andhra Pradesh,"Kurnool Med Coll, Kurnool",ANAESTHESIOLOGY,"₹ 48,600","₹60,823",0,₹ 0,1150,49565,49565,49565,-,-,-,-,-,-,-
NBE Diploma,SC,Karnataka,"District Hospital, Haveri",DCH,"₹1,25,000","₹ 45,000",1,"₹20,00,000",Info Not Available,39889,38416,49624,-,-,-,-,-,-,-
NBE Diploma,GEN,Chhattisgarh,"PandurangRD DistHosp,Durg,CHTGH",DLO,"₹1,25,000","₹ 67,500",0,₹0,-,40872,46516,49679,-,-,-,-,-,-,-
NBE Diploma,SC,Punjab,"JBMM Dist Hospital, Amritsar",DCH,"₹1,25,000","₹ 50,190",1,"₹10,00,000",200,42769,49703,49703,-,-,-,-,-,-,-
NBE Diploma,GEN,Tamil Nadu,"Govt MC Hosp, Ramanathapuram",DA,"₹1,25,000","₹52,451",2,"₹ 20,00,000",280,-,38604,40283,49730,-,-,-,-,-,-
NBE Diploma,SC,Rajasthan,"General Hospital, Karauli",DCH,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,49737,49737,49737,-,-,-,-,-,-,-
AIQ,ST,Rajasthan,"SP Med Coll, Bikaner",ORTHOPAEDICS,"₹ 12,812","₹ 82,800",2,"₹ 25,00,000",Info Not Available,46358,49755,49755,-,-,-,-,-,-,-
DNB Post MBBS,SC,Chhattisgarh,"Govt Med Coll, Jagdalpur",DNBANAESTHESIOLOGY,"₹1,25,000","₹ 67,500",0,₹0,500,43577,42268,49879,-,-,-,-,-,-,-
AIQ,ST,Maharashtra,"Govt Med Coll, Aurangabad",OPHTHALMOLOGY,"₹ 1,43,300","₹92,522",1,"₹50,00,000",1177,49433,48052,49910,-,-,-,-,-,-,-
AIQ,ST,Andhra Pradesh,"Guntur Med Coll, Guntur",ANAESTHESIOLOGY,"₹ 48,600","₹60,823",0,₹ 0,1170,49922,49922,49922,-,-,-,-,-,-,-
NBE Diploma,GEN,West Bengal,"VidyasagarStateGenHosp,Kolkata",DO,"₹1,25,000","₹49,884",0,₹0,Info Not Available,40524,49948,49948,-,-,-,-,-,-,-
DNB Post MBBS,SC,Haryana,"Kalpana Chawla GMC Hosp,Karnal",DNBANAESTHESIOLOGY,"₹1,25,000","₹1,00,980",0,₹0,345,42268,38122,47012,49957,-,-,-,-,-,-
AIQ,ST,Uttar Pradesh,"S N Med Coll, Agra",ORTHOPAEDICS,"₹40,000","₹ 1,00,980",2,"₹ 40,00,000",976,48955,50118,50118,-,-,-,-,-,-,-
AIQ,ST,Uttar Pradesh,"MLN Med Coll, Allahabad",PSYCHIATRY,"₹40,000","₹ 1,00,980",2,"₹ 40,00,000",Info Not Available,50151,50151,50151,-,-,-,-,-,-,-
NBE Diploma,SC,Maharashtra,"JagjivanRamRailwayHosp, Mumbai",DFAM,"₹1,25,000","₹ 95,358",0,₹0,361,38853,46031,50253,-,-,-,-,-,-,-
AIQ,GEN,Manipur,"RIMS, Imphal",IHBT,"₹ 5,000","₹1,06,380",1,"₹ 20,00,000",1074,23307,38950,50260,-,-,-,-,-,-,-
AIQ,ST,Tamil Nadu,Govt Theni Med Coll,PAEDIATRICS,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",940,42882,45951,50271,-,-,-,-,-,-,-
AIQ,ST,West Bengal,"College of Med & SDH, Kolkata",GENERAL MEDICINE,"₹ 12,000","₹49,884",3,"₹ 30,00,000",500,41492,42053,50304,-,-,-,-,-,-,-
NBE Diploma,OBC,Gujarat,"General Hospital, Morbi",DA,"₹1,25,000","₹ 75,600",0,₹0,Info Not Available,39480,50315,43890,-,-,-,-,-,-,-
NBE Diploma,OBC,Dadra Nagar,"VinobaBhaveCivilHosp, Silvassa",DA,"₹1,25,000","₹ 35,000",1,"₹ 10,00,000",316,43028,43899,50315,-,-,-,-,-,-,-
AIQ,SC,West Bengal,Burdwan Medical College,ANAESTHESIOLOGY,"₹ 12,000","₹49,884",3,"₹ 30,00,000",1099,-,-,47799,50325,-,-,-,-,-,-
NBE Diploma,OBC,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DA,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,47773,50370,50370,-,-,-,-,-,-,-
NBE Diploma,SC,Maharashtra,"VN Desai Mun Gen Hosp, Mumbai",DO,"₹1,25,000","₹ 80,757",0,₹0,276,50372,50372,50372,-,-,-,-,-,-,-
DNB Post MBBS,SC,Gujarat,"Hosp for MentalHealth,Vadodara",DNBPSYCHIATRY,"₹1,25,000","₹ 1,00,800",0,₹0,300,32556,38213,45399,50373,-,-,-,-,-,-
NBE Diploma,SC,Maharashtra,"District Hospital, Beed, MH",DGO,"₹1,25,000","₹ 75,144",1,"₹50,00,000",-,46031,49548,50377,46352,-,-,-,-,-,-
AIQ,ST,Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL SURGERY,"₹ 37,500","₹1,08,672",2,"₹ 40,00,000",Info Not Available,44779,50389,50351,-,-,-,-,-,-,-
AIQ,SC,Rajasthan,"SMS, Jaipur",TROPICAL MEDICINE,"₹ 11,647","₹ 82,800",2,"₹ 25,00,000",5702,26091,48748,50568,-,-,-,-,-,-,-
AIQ,ST,Gujarat,"MP Shah, Jamnagar",TBRD,"₹ 30,000","₹1,00,800",1,"₹ 40,00,000",1250,41115,45698,50578,-,-,-,-,-,-,-
NBE Diploma,OBC,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DFAM,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,50592,50592,50592,-,-,-,-,-,-,-
NBE Diploma,GEN,Karnataka,"Sahyadri Narayana Hosp,Shimoga",DA,"₹1,25,000","₹ 56,250",0,₹0,228,50710,50483,50483,49916,-,-,-,-,-,-
NBE Diploma,GEN,West Bengal,"District Hospital, Howrah",DLO,"₹1,25,000","₹49,884",0,₹0,642,46115,50023,50752,-,-,-,-,-,-,-
NBE Diploma,OBC,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DLO,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,39707,50753,50753,-,-,-,-,-,-,-
NBE Diploma,GEN,Rajasthan,"SK Hospital, Sikar, Rajasthan",DA,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,50315,50759,50759,-,-,-,-,-,-,-
AIQ,SC,Uttar Pradesh,"JNMC , Aligarh",DO,"₹38,000","₹ 1,08,000",0,₹0,1269,40905,50760,46740,-,-,-,-,-,-,-
NBE Diploma,OBC,Haryana,"Civil Hospital, Rohtak",DO,"₹1,25,000","₹1,00,980",0,₹0,Info Not Available,44175,50813,50813,-,-,-,-,-,-,-
NBE Diploma,GEN,Rajasthan,"Govt Medical College, Rampura",DLO,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,43733,50845,50845,-,-,-,-,-,-,-
AIQ,EWS,Uttar Pradesh,"KGMU, Lucknow",PMR,"₹ 54,700","₹1,09,955",2,"₹ 40,00,000",4500,-,-,31139,50968,-,-,-,-,-,-
NBE Diploma,SC,Odisha,"FakirMohanMed,Balasore,Odisha",DGO,"₹1,25,000","₹70,868",2,"₹ 34,78,000",360,51017,51017,51017,-,-,-,-,-,-,-
AIQ,SC,Bihar,"Patna Med Coll, Patna",ANAESTHESIOLOGY,"₹ 9,000","₹82,000",3,"₹ 25,00,000",1748,40087,39447,44886,51142,-,-,-,-,-,-
AIQ,OBC,West Bengal,Calcutta National Med Coll,DA,"₹ 12,000","₹49,884",2,"₹ 20,00,000",1470,37767,34427,48568,40125,51149,-,-,-,-,-
NBE Diploma,EWS,Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DFAM,"₹1,25,000","₹ 80,000",0,₹ 0,550,51268,51268,51268,-,-,-,-,-,-,-
NBE Diploma,SC,West Bengal,"Egra SD Hosp & SSH, Egra Town",DCH,"₹1,25,000","₹49,884",0,₹0,Info Not Available,51282,50707,51282,-,-,-,-,-,-,-
AIQ,ST,Rajasthan,"SNMC, Jodhpur",ORTHOPAEDICS,"₹ 12,812","₹ 82,800",2,"₹ 25,00,000",3101,37508,48955,40081,51317,-,-,-,-,-,-
AIQ,ST,Tamil Nadu,Govt Villupuram Med Coll,PAEDIATRICS,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",670,40824,44564,51352,-,-,-,-,-,-,-
AIQ,ST,Himachal Pradesh,"IGMC, Shimla",ORTHOPAEDICS,"₹ 39,000","₹ 40,000",3,"₹ 40,00,000",1031,40338,51392,51392,-,-,-,-,-,-,-
AIQ,SC,Rajasthan,"SMS, Jaipur",PALLIATIVE MEDICINE,"₹ 11,647","₹ 82,800",2,"₹ 25,00,000",5702,12830,41338,51404,-,-,-,-,-,-,-
NBE Diploma,OBC,Karnataka,"District Hospital, Dharwad",DO,"₹1,25,000","₹ 45,000",1,"₹20,00,000",250,39851,51603,51603,-,-,-,-,-,-,-
NBE Diploma,OBC,Andhra Pradesh,"Area Hospital, Adoni",DO,"₹1,25,000","₹60,823",0,₹0,Info Not Available,42356,48637,51673,-,-,-,-,-,-,-
NBE Diploma,ST,West Bengal,"DiamondHarbour,Harindanga",DMRD,"₹1,25,000","₹49,884",0,₹0,726,51689,-,-,-,-,-,-,-,-,-
AIQ,ST,Telangana,"Rajiv Gandhi IMS, Adilabad",GENERAL SURGERY,"₹ 25,000","₹58,289",1,"₹20,00,000",Info Not Available,44562,41297,51749,-,-,-,-,-,-,-
NBE Diploma,EWS,Uttar Pradesh,"Rani DurgavatiMedColl,Banda,UP",DLO,"₹1,25,000","₹ 80,000",0,₹ 0,430,50011,51818,51818,-,-,-,-,-,-,-
AIQ,ST,Andhra Pradesh,"Andhra Med Coll, Vizag",ENT,"₹ 48,600","₹60,823",0,₹ 0,1030,51820,51820,51820,-,-,-,-,-,-,-
NBE Diploma,EWS,Uttar Pradesh,"Government Med Col, Azamgarh,UP",DA,"₹1,25,000","₹ 80,000",0,₹ 0,550,49881,51833,40857,-,-,-,-,-,-,-
NBE Diploma,SC,Uttar Pradesh,"Autonomous State MC, Ayodhya",DA,"₹1,25,000","₹ 80,000",0,₹ 0,300,51852,51852,51852,-,-,-,-,-,-,-
AIQ,ST,Maharashtra,"MGIMS, Wardha",ORTHOPAEDICS,"₹ 1,43,300","₹89,698",1,"₹50,00,000",1000,33408,41099,51933,-,-,-,-,-,-,-
AIQ,SC,West Bengal,"NBMC, Darjeeling",ANAESTHESIOLOGY,"₹ 12,000","₹49,884",3,"₹ 30,00,000",843,41065,43923,38482,52036,-,-,-,-,-,-
AIQ,ST,Kerala,"TD Med Coll, Allepey",OBG,"₹ 69,470","₹57,876",1,"₹ 50,00,000",1050,37810,44387,52095,-,-,-,-,-,-,-
DNB Post MBBS,ST,Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBPAEDIATRICS,"₹1,25,000","₹1,26,927",0,₹ 0,500,39468,39468,52129,-,-,-,-,-,-,-
NBE Diploma,GEN,Haryana,"General Hospital, Panchkula",DFAM,"₹1,25,000","₹1,00,980",0,₹0,300,52144,38610,38610,-,-,-,-,-,-,-
AIQ,ST,Maharashtra,"Indira Gandhi MedColl, Nagpur",ENT,"₹ 1,43,300","₹92,522",1,"₹50,00,000",822,49165,52172,52172,-,-,-,-,-,-,-
NBE Diploma,GEN,Chhattisgarh,"Central Hosp,Railway,Bilaspur",DA,"₹1,25,000","₹67,500",0,₹0,104,39313,49335,49936,52195,-,-,-,-,-,-
NBE Diploma,GEN,Karnataka,"General Hospital, Hassan",DA,"₹1,25,000","₹ 45,000",1,"₹20,00,000",Info Not Available,48158,52220,52220,-,-,-,-,-,-,-
NBE Diploma,OBC,Karnataka,"District Hospital, Tumakuru",DFAM,"₹1,25,000","₹ 45,000",1,"₹20,00,000",400,40616,52279,52279,-,-,-,-,-,-,-
AIQ,ST,Telangana,"Osmania Med Coll, Hyderabad",ENT,"₹ 25,000","₹58,289",1,"₹20,00,000",4800,32147,49165,52300,-,-,-,-,-,-,-
NBE Diploma,SC,Maharashtra,"SethVCGandhi Mun Gen Hos,Mumbai",DO,"₹1,25,000","₹ 75,144",0,₹0,596,-,-,52343,-,-,-,-,-,-,-
DNB Post MBBS,ST,Jharkhand,"Bokaro General Hosp, Bokaro",DNBGENERAL MEDICINE,"₹1,25,000","₹ 60,588",0,₹0,910,-,-,52571,-,-,-,-,-,-,-
AIQ,ST,Tamil Nadu,Govt Vellore Med Coll,EMERGENCY MEDICINE,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",2858,52606,52606,52606,-,-,-,-,-,-,-
NBE Diploma,OBC,Haryana,"BPS Med Coll, Sonepat",DO,"₹1,25,000","₹1,00,980",0,₹0,550,42795,43452,44154,52611,-,-,-,-,-,-
AIQ,ST,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,"₹ 48,600","₹60,823",0,₹ 0,1450,52675,52675,52675,-,-,-,-,-,-,-
NBE Diploma,GEN,Chhattisgarh,"District Hosp, Pandri,CHTSRGH",DA,"₹1,25,000","₹ 67,500",0,₹0,-,37658,48991,52681,46000,41889,-,-,-,-,-
DNB Post MBBS,ST,Maharashtra,"BARC Hosp, Mumbai",DNBPAEDIATRICS,"₹1,25,000","₹96,000",0,₹0,390,52719,52719,52719,-,-,-,-,-,-,-
DNB Post MBBS,ST,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DNBGENERAL MEDICINE,"₹1,25,000","₹ 1,07,000",0,₹0,500,40448,42525,40338,52735,-,-,-,-,-,-
NBE Diploma,GEN,Dadra Nagar,"VinobaBhaveCivilHosp, Silvassa",DFAM,"₹1,25,000","₹ 35,000",1,"₹ 10,00,000",316,29474,46262,52833,-,-,-,-,-,-,-
AIQ,ST,West Bengal,"NBMC, Darjeeling",PAEDIATRICS,"₹ 12,000","₹49,884",3,"₹ 30,00,000",843,44667,46903,52862,-,-,-,-,-,-,-
AIQ,SC,West Bengal,"Nilratan Sircar, Kolkata",RADIATION ONCOLOGY,"₹ 12,000","₹49,884",3,"₹ 30,00,000",1920,45769,48512,52881,-,-,-,-,-,-,-
AIQ,ST,Tamil Nadu,Kanyakumari Med Coll,EMERGENCY MEDICINE,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",840,45562,52908,52908,-,-,-,-,-,-,-
DNB Post MBBS,ST,Punjab,"Dr BR Ambedkar IMS, SAS Nagar ",DNBGENERAL MEDICINE,"₹1,25,000","₹67,968",1,"₹10,00,000",420,-,-,52948,-,-,-,-,-,-,-
DNB Post MBBS,ST,Haryana,"General Hospital, Panchkula",DNBGENERAL MEDICINE,"₹1,25,000","₹1,00,980",0,₹0,300,42813,53037,53037,-,-,-,-,-,-,-
AIQ,ST,Andhra Pradesh,"SVIMS, Tirupati",ANAESTHESIOLOGY,"₹ 2,11,600","₹ 80,904",1,"₹ 40,00,000",1257,33960,53067,53067,-,-,-,-,-,-,-
AIQ,ST,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",TBRD,"₹ 1,01,500","₹75,444",1,"₹10,00,000",1150,47434,45476,53075,-,-,-,-,-,-,-
AIQ,SC,Chandigarh,"GMC, Chandigarh",IHBT,"₹ 34,500","₹ 1,07,000",0,₹0,967,49123,53060,53129,-,-,-,-,-,-,-
NBE Diploma,OBC,Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DFAM,"₹1,25,000","₹ 80,000",0,₹ 0,550,46028,53194,49129,-,-,-,-,-,-,-
AIQ,ST,Gujarat,"Govt Med Coll, Bhavnagar",PAEDIATRICS,"₹ 30,000","₹1,00,800",1,"₹ 40,00,000",720,32833,32873,37032,53232,-,-,-,-,-,-
NBE Diploma,OBC,Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DO,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,53313,53313,53313,-,-,-,-,-,-,-
AIQ,SC,Chhattisgarh,"Govt Med Coll, Rajnandgaon",OPHTHALMOLOGY,"₹ 20,000","₹67,500",2,"₹ 50,00,000",650,-,-,44413,45483,53317,-,-,-,-,-
NBE Diploma,EWS,Uttar Pradesh,"Autonomous State MC, Firozabad",DA,"₹1,25,000","₹ 80,000",0,₹ 0,244,46890,46890,53322,-,-,-,-,-,-,-
AIQ,ST,Telangana,"Rajiv Gandhi IMS, Adilabad",TBRD,"₹ 25,000","₹58,289",1,"₹20,00,000",Info Not Available,38343,48384,53372,-,-,-,-,-,-,-
AIQ,GEN-PwD,Kerala,"Govt Med Coll, Kottayam",DERMATOLOGY,"₹ 69,470","₹57,876",1,"₹ 50,00,000",Info Not Available,53483,53483,53483,-,-,-,-,-,-,-
AIQ,SC,Madhya Pradesh,"MGM Med Coll, Indore",RADIATION ONCOLOGY,"₹ 1,01,500","₹75,444",1,"₹10,00,000",1300,36439,42673,48705,53490,-,-,-,-,-,-
AIQ,ST,Andhra Pradesh,"SV Med Coll, Tirupati",ORTHOPAEDICS,"₹ 48,600","₹60,823",0,₹ 0,940,42053,40448,53513,-,-,-,-,-,-,-
NBE Diploma,SC,Uttar Pradesh,"UrsalaHorsmanMemHosp, Kanpur",DTBCD,"₹1,25,000","₹70,000",0,₹ 0,550,-,-,53547,-,-,-,-,-,-,-
NBE Diploma,SC,Chhattisgarh,"District Hosp, Pandri,CHTSRGH",DCH,"₹1,25,000","₹ 67,500",0,₹0,-,46699,53583,46699,50077,-,-,-,-,-,-
AIQ,OBC,Madhya Pradesh,"MGM Med Coll, Indore",IHBT,"₹ 1,01,500","₹75,444",1,"₹10,00,000",1300,34683,46766,53604,-,-,-,-,-,-,-
NBE Diploma,SC,Chhattisgarh,"PandurangRD DistHosp,Durg,CHTGH",DCH,"₹1,25,000","₹ 67,500",0,₹0,-,53583,53634,53634,-,-,-,-,-,-,-
AIQ,ST,Manipur,"RIMS, Imphal",ANAESTHESIOLOGY,"₹ 5,000","₹1,06,380",1,"₹ 20,00,000",1074,53834,53834,53834,-,-,-,-,-,-,-
DNB Post MBBS,SC,Odisha,"Ispat Gen Hospital, Rourkela",DNBANAESTHESIOLOGY,"₹1,25,000","₹70,868",0,₹0,600,46074,46074,53908,-,-,-,-,-,-,-
AIQ,SC,Rajasthan,"JLNMC, Ajmer",RADIATION ONCOLOGY,"₹ 10,982","₹ 82,800",2,"₹ 25,00,000",1428,38260,48022,50454,53980,-,-,-,-,-,-
NBE Diploma,SC,Dadra Nagar,"VinobaBhaveCivilHosp, Silvassa",DGO,"₹1,25,000","₹ 35,000",1,"₹ 10,00,000",316,44497,46582,53986,-,-,-,-,-,-,-
AIQ,ST,Karnataka,"Bangalore Med Coll, Bangalore",SPORTS MEDICINE,"₹ 1,24,150","₹56,250",3,"₹ 50,00,000",1993,53990,53990,53990,-,-,-,-,-,-,-
NBE Diploma,OBC,West Bengal,"DiamondHarbour,Harindanga",DO,"₹1,25,000","₹49,884",0,₹0,726,48637,53993,53993,-,-,-,-,-,-,-
NBE Diploma,GEN,Karnataka,"General Hosp, Shikaripura",DA,"₹1,25,000","₹ 45,000",1,"₹20,00,000",Info Not Available,44388,54029,54029,-,-,-,-,-,-,-
NBE Diploma,SC,Jammu and Kashmir,"Govt Med Coll Hosp, Rajouri",DGO,"₹1,25,000","₹ 59,500",0,₹0,300,54094,49651,49651,-,-,-,-,-,-,-
NBE Diploma,OBC,Karnataka,"SNR District Hospital, Kolar",DFAM,"₹1,25,000","₹ 45,000",1,"₹20,00,000",550,45563,54099,54099,-,-,-,-,-,-,-
DNB Post MBBS,SC,West Bengal,North 24 Parganas Dist Hosp,DNBANAESTHESIOLOGY,"₹1,25,000","₹49,884",0,₹0,600,45438,47045,52330,54115,-,-,-,-,-,-
AIQ,ST,Punjab,"Govt Med Coll, Amritsar",ORTHOPAEDICS,"₹ 1,25,000","₹ 67,968",1,"₹ 10,00,000",951,45667,47082,54136,-,-,-,-,-,-,-
NBE Diploma,OBC,Karnataka,"District Hospital, Tumakuru",DA,"₹1,25,000","₹ 45,000",1,"₹20,00,000",400,42181,51581,54143,-,-,-,-,-,-,-
AIQ,ST,Madhya Pradesh,"SSMC, Rewa",OPHTHALMOLOGY,"₹ 1,01,500","₹75,444",1,"₹10,00,000",1140,54154,54154,54154,-,-,-,-,-,-,-
NBE Diploma,GEN,West Bengal,"DiamondHarbour,Harindanga",DO,"₹1,25,000","₹49,884",0,₹0,726,47524,50750,54207,-,-,-,-,-,-,-
AIQ,SC,Telangana,"Osmania Med Coll, Hyderabad",DO,"₹ 25,000","₹58,289",1,"₹10,00,000",4800,38212,54255,54255,-,-,-,-,-,-,-
DNB Post MBBS,SC,Jharkhand,"Bokaro General Hosp, Bokaro",DNBANAESTHESIOLOGY,"₹1,25,000","₹ 60,588",0,₹0,910,-,-,53848,54430,-,-,-,-,-,-
DU,ST,Delhi,"Lady Hardinge, Delhi",PSYCHIATRY,"₹ 57,600","₹ 1,26,927",0,₹ 0,877,54562,54562,54562,-,-,-,-,-,-,-
NBE Diploma,OBC,Haryana,"Civil Hospital, Palwal, Haryana",DO,"₹1,25,000","₹1,00,980",0,₹0,-,44154,54565,54565,-,-,-,-,-,-,-
NBE Diploma,GEN,West Bengal,"Arambagh SS Hospital, Hooghly",DA,"₹1,25,000","₹49,884",0,₹0,Info Not Available,35858,43137,54632,-,-,-,-,-,-,-
AIQ,ST,Gujarat,"Medical College, Baroda",OPHTHALMOLOGY,"₹ 30,000","₹1,00,800",1,"₹ 40,00,000",1250,50761,50761,54697,-,-,-,-,-,-,-
NBE Diploma,GEN,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DLO,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,33118,54819,54819,-,-,-,-,-,-,-
DNB Post MBBS,SC,Gujarat,"GMERS MedColl Hosp,Patan",DNBENT,"₹1,25,000","₹ 1,00,800",0,₹0,650,-,-,48829,54835,-,-,-,-,-,-
AIQ,ST,Tamil Nadu,"Govt Med Coll & ESI,Coimbatore",EMERGENCY MEDICINE,"₹ 50,000","₹ 52,451",2,"₹ 40,00,000",300,54882,54882,54882,-,-,-,-,-,-,-
NBE Diploma,SC,West Bengal,"Katwa SD Hosp, Purba Bardhaman",DGO,"₹1,25,000","₹49,884",0,₹0,Info Not Available,54365,55050,55050,-,-,-,-,-,-,-
NBE Diploma,ST,Haryana,"BPS Med Coll, Sonepat",DMRD,"₹1,25,000","₹1,00,980",0,₹0,550,50003,48318,55110,-,-,-,-,-,-,-
AIQ,ST,Manipur,"RIMS, Imphal",PSYCHIATRY,"₹ 5,000","₹1,06,380",1,"₹ 20,00,000",1074,55113,55113,55113,-,-,-,-,-,-,-
NBE Diploma,SC,Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DGO,"₹1,25,000","₹ 59,500",0,₹0,363,43354,54094,55114,-,-,-,-,-,-,-
NBE Diploma,SC,West Bengal,North 24 Parganas Dist Hosp,DCH,"₹1,25,000","₹49,884",0,₹0,600,55114,46162,51050,-,-,-,-,-,-,-
DU,EWS,Delhi,"Lady Hardinge, Delhi",ANAESTHESIOLOGY,"₹ 57,600","₹ 1,26,927",0,₹ 0,877,55311,39762,39762,-,-,-,-,-,-,-
NBE Diploma,SC,Rajasthan,"JLN Govt Hosp, Nagaur",DGO,"₹1,25,000","₹ 60,375",0,₹ 0,Info Not Available,49867,53331,55317,-,-,-,-,-,-,-
NBE Diploma,GEN,Uttar Pradesh,"Gangasheel AMRI, Bareilly, UP",DA,"₹1,25,000","₹56,100",0,₹0,150,47484,55338,55052,-,-,-,-,-,-,-
NBE Diploma,OBC,Karnataka,"Taluk General Hospital, Kadur",DA,"₹1,25,000","₹ 45,000",1,"₹20,00,000",Info Not Available,43203,54993,55356,-,-,-,-,-,-,-
AIQ,OBC-PwD,Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIO DIAGNOSIS,"₹ 48,600","₹60,823",0,₹ 0,1150,55426,55426,55426,-,-,-,-,-,-,-
